timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
136302149,32767,32767,32767,32767,32767,32767,32767
136306158,32767,32767,32767,32767,-55,-69,32767
136310143,32767,32767,32767,32767,32767,32767,32767
136314230,32767,32767,32767,32767,32767,32767,32767
136318143,32767,32767,32767,32767,-75,32767,32767
136322177,32767,32767,32767,32767,32767,32767,32767
136326176,32767,32767,32767,32767,32767,-55,32767
136330143,32767,32767,32767,32767,32767,32767,32767
136334143,32767,32767,32767,32767,32767,32767,32767
136338187,32767,32767,32767,32767,-73,32767,32767
136342143,32767,32767,32767,32767,32767,32767,32767
136346146,32767,32767,32767,32767,-52,32767,32767
136350157,32767,32767,32767,32767,32767,-76,32767
136354147,32767,32767,32767,32767,32767,32767,32767
136358158,32767,32767,32767,32767,-69,32767,32767
136362143,32767,32767,32767,32767,32767,32767,32767
136366143,32767,32767,32767,32767,32767,32767,32767
136370143,32767,32767,32767,32767,32767,-61,32767
136374177,32767,32767,32767,32767,32767,32767,32767
136378139,32767,32767,32767,32767,-67,32767,32767
136382152,32767,32767,32767,32767,32767,32767,32767
136386143,32767,32767,32767,32767,-45,32767,32767
136390147,32767,32767,32767,32767,32767,-45,32767
136394143,32767,32767,32767,32767,32767,32767,32767
136398143,32767,32767,32767,32767,-64,32767,32767
136402153,32767,32767,32767,32767,32767,32767,32767
136406143,32767,32767,32767,32767,32767,32767,32767
136410143,32767,32767,32767,32767,32767,32767,32767
136414143,32767,32767,-91,32767,32767,-69,32767
136418143,32767,32767,32767,32767,-61,32767,32767
136422232,32767,32767,32767,32767,32767,32767,32767
136426180,32767,32767,32767,32767,-40,32767,32767
136430143,32767,32767,32767,32767,32767,32767,32767
136434152,32767,32767,32767,32767,32767,-53,32767
136438143,32767,32767,32767,32767,-60,32767,32767
136442162,32767,32767,32767,32767,32767,32767,32767
136446145,32767,32767,32767,32767,32767,32767,32767
136450143,32767,32767,32767,32767,32767,32767,32767
136454150,32767,32767,32767,32767,32767,32767,32767
136458143,32767,32767,32767,32767,-56,-74,32767
136462143,32767,32767,32767,32767,32767,32767,32767
136466143,32767,32767,32767,32767,-35,32767,32767
136470146,32767,32767,32767,32767,32767,32767,32767
136474146,32767,32767,32767,32767,32767,32767,32767
136478177,32767,32767,32767,32767,-53,-61,32767
136482143,32767,32767,32767,32767,32767,32767,32767
136486143,32767,32767,32767,32767,32767,32767,32767
136490143,32767,32767,32767,32767,32767,32767,32767
136494153,32767,32767,32767,32767,32767,32767,32767
136498143,32767,32767,32767,32767,-48,-45,32767
136502143,32767,32767,32767,32767,32767,32767,32767
136506193,32767,32767,32767,32767,32767,32767,32767
136510143,32767,32767,32767,32767,-68,32767,32767
136514143,32767,32767,32767,32767,32767,32767,32767
136518150,32767,32767,32767,32767,-47,32767,32767
136522143,32767,32767,32767,32767,32767,-68,32767
136526158,32767,32767,32767,32767,32767,32767,32767
136530196,32767,32767,32767,32767,32767,32767,32767
136534143,32767,32767,32767,32767,32767,32767,32767
136538160,32767,32767,32767,32767,-45,32767,32767
136542143,32767,32767,32767,32767,32767,-46,32767
136546143,32767,32767,32767,32767,32767,32767,32767
136550152,32767,32767,32767,32767,-65,32767,32767
136554146,32767,32767,32767,32767,32767,32767,32767
136558153,32767,32767,32767,32767,-44,32767,32767
136562143,32767,32767,32767,32767,32767,32767,32767
136566155,32767,32767,32767,32767,32767,-69,32767
136570143,32767,32767,32767,32767,32767,32767,32767
136574153,32767,32767,32767,32767,32767,32767,32767
136578154,32767,32767,32767,32767,-41,32767,32767
136582177,32767,32767,32767,32767,32767,32767,32767
136586143,32767,32767,32767,32767,32767,-52,32767
136590209,32767,32767,32767,32767,-61,32767,32767
136594145,32767,32767,32767,32767,32767,32767,32767
136598143,32767,32767,32767,32767,-37,32767,32767
136602143,32767,32767,32767,32767,32767,32767,32767
136606152,32767,32767,32767,32767,32767,32767,32767
136610195,32767,32767,32767,32767,32767,-76,32767
136614143,32767,32767,32767,32767,32767,32767,32767
136618143,32767,32767,32767,32767,-36,32767,32767
136622145,32767,32767,-50,32767,32767,32767,32767
136626143,32767,32767,32767,32767,32767,32767,32767
136630143,32767,32767,32767,32767,-53,-60,32767
136634188,32767,32767,32767,32767,32767,32767,32767
136638143,32767,32767,32767,32767,32767,32767,32767
136642143,32767,32767,32767,32767,-73,32767,32767
136646146,32767,32767,32767,32767,32767,32767,32767
136650143,32767,32767,32767,32767,32767,-45,32767
136654143,32767,32767,32767,32767,32767,32767,32767
136658143,32767,32767,32767,32767,32767,32767,32767
136662173,32767,32767,32767,32767,-68,32767,32767
136666146,32767,32767,32767,32767,32767,32767,32767
136670143,32767,32767,32767,32767,-45,32767,32767
136674188,32767,32767,32767,32767,32767,-69,32767
136678143,32767,32767,32767,32767,32767,32767,32767
136682143,32767,32767,32767,32767,-65,32767,32767
136686211,32767,32767,32767,32767,32767,32767,32767
136690170,32767,32767,32767,32767,32767,32767,32767
136694158,32767,32767,32767,32767,32767,-52,32767
136698143,32767,32767,32767,32767,32767,32767,32767
136702143,32767,32767,32767,32767,-61,32767,32767
136706143,32767,32767,32767,32767,32767,32767,32767
136710143,32767,32767,32767,32767,-41,32767,32767
136714174,32767,32767,32767,32767,32767,32767,32767
136718146,32767,32767,32767,32767,32767,-77,32767
136722143,32767,32767,32767,32767,-60,32767,32767
136726143,32767,32767,32767,32767,32767,32767,32767
136730143,32767,32767,32767,32767,32767,32767,32767
136734143,32767,32767,32767,32767,32767,32767,32767
136738177,32767,32767,32767,32767,32767,-61,32767
136742146,32767,32767,32767,32767,-57,32767,32767
136746158,32767,32767,32767,32767,32767,32767,32767
136750143,32767,32767,32767,32767,-36,32767,32767
136754154,32767,32767,32767,32767,32767,32767,32767
136758187,32767,32767,32767,32767,32767,32767,32767
136762143,32767,32767,32767,32767,-53,-87,32767
136766146,32767,32767,32767,32767,32767,32767,32767
136770143,32767,32767,32767,32767,32767,32767,32767
136774151,32767,32767,32767,32767,32767,32767,32767
136778166,32767,32767,32767,32767,32767,32767,32767
136782143,32767,32767,32767,32767,-52,-60,32767
136786143,32767,32767,32767,32767,32767,32767,32767
136790208,32767,32767,32767,32767,32767,32767,32767
136794159,32767,32767,32767,32767,-69,32767,32767
136798145,32767,32767,32767,32767,32767,32767,32767
136802146,32767,32767,32767,32767,-47,-45,32767
136806143,32767,32767,32767,32767,32767,32767,32767
136810152,32767,32767,32767,32767,32767,32767,32767
136814146,32767,32767,32767,32767,32767,32767,32767
136818174,32767,32767,32767,32767,32767,32767,32767
136822143,32767,32767,32767,32767,-45,32767,32767
136826943,32767,32767,32767,32767,32767,-76,32767
136830943,32767,32767,32767,32767,32767,32767,32767
136834943,32767,32767,32767,32767,-72,32767,32767
136838961,32767,32767,32767,32767,32767,32767,32767
136842943,32767,32767,32767,32767,-52,32767,32767
136846943,32767,32767,32767,32767,32767,-61,32767
136850943,32767,32767,32767,32767,32767,32767,32767
136854943,32767,32767,32767,32767,32767,32767,32767
136858992,32767,32767,32767,32767,32767,32767,32767
136862988,32767,32767,32767,32767,-48,32767,32767
136866943,32767,32767,32767,32767,32767,-45,32767
136870943,32767,32767,32767,32767,32767,32767,32767
136874943,32767,32767,32767,32767,-67,32767,32767
136878959,32767,32767,32767,32767,32767,32767,32767
136882943,32767,32767,32767,32767,-45,32767,32767
136886946,32767,32767,32767,32767,32767,32767,32767
136890956,32767,32767,32767,32767,32767,-67,32767
136894943,32767,32767,32767,32767,32767,32767,32767
136898943,32767,32767,32767,32767,32767,32767,32767
136902943,32767,32767,32767,32767,-44,32767,32767
136906943,32767,32767,32767,32767,32767,32767,32767
136910943,32767,32767,32767,32767,32767,-53,32767
136915001,32767,32767,32767,32767,-62,32767,32767
136918977,32767,32767,32767,32767,32767,32767,32767
136922943,32767,32767,32767,32767,-40,32767,32767
136926943,32767,32767,32767,32767,32767,32767,32767
136930943,32767,32767,32767,32767,32767,32767,32767
136934943,32767,32767,32767,32767,32767,-76,32767
136938943,32767,32767,32767,32767,32767,32767,32767
136943007,32767,32767,32767,32767,-38,32767,32767
136946943,32767,32767,32767,32767,32767,32767,32767
136950943,32767,32767,32767,32767,32767,32767,32767
136954971,32767,32767,32767,32767,-56,-61,32767
136958991,32767,32767,32767,32767,32767,32767,32767
136962967,32767,32767,32767,32767,-35,32767,32767
136966993,32767,32767,32767,32767,32767,32767,32767
136970943,32767,32767,32767,32767,32767,32767,32767
136974943,32767,32767,32767,32767,32767,-44,32767
136978943,32767,32767,32767,32767,32767,32767,32767
136982946,32767,32767,32767,32767,32767,32767,32767
136986943,32767,32767,32767,32767,-73,32767,32767
136990943,32767,32767,32767,32767,32767,32767,32767
136994956,32767,32767,32767,32767,-52,32767,32767
136998943,32767,32767,32767,32767,32767,-69,32767
137002943,32767,32767,32767,32767,32767,32767,32767
137006946,32767,32767,-59,32767,-69,32767,32767
137010943,32767,32767,32767,32767,32767,32767,32767
137014943,32767,32767,32767,32767,32767,32767,32767
137018980,32767,32767,32767,32767,32767,-45,32767
137022943,32767,32767,32767,32767,32767,32767,32767
137026990,32767,32767,32767,32767,-68,32767,32767
137030946,32767,32767,32767,32767,32767,32767,32767
137034943,32767,32767,32767,32767,-47,32767,32767
137038943,32767,32767,32767,32767,32767,32767,32767
137042943,32767,32767,32767,32767,32767,-68,32767
137046997,32767,32767,32767,32767,-66,32767,32767
137050943,32767,32767,32767,32767,32767,32767,32767
137054946,32767,32767,32767,32767,32767,32767,32767
137058947,32767,32767,32767,32767,32767,32767,32767
137062943,32767,32767,32767,32767,32767,-52,32767
137066943,32767,32767,32767,32767,-65,32767,32767
137070995,32767,32767,32767,32767,32767,32767,32767
137074943,32767,32767,32767,32767,-45,32767,32767
137078943,32767,32767,32767,32767,32767,32767,32767
137082943,32767,32767,32767,32767,32767,32767,32767
137086943,32767,32767,32767,32767,-63,-77,32767
137090947,32767,32767,32767,32767,32767,32767,32767
137094945,32767,32767,32767,32767,32767,32767,32767
137098957,32767,32767,32767,32767,32767,32767,32767
137102954,32767,32767,32767,32767,32767,32767,32767
137106947,32767,32767,32767,32767,-61,-52,32767
137111031,32767,32767,32767,32767,32767,32767,32767
137114943,32767,32767,32767,32767,-40,32767,32767
137118943,32767,32767,32767,32767,32767,32767,32767
137122985,32767,32767,32767,32767,32767,32767,32767
137126943,32767,32767,32767,32767,-58,32767,32767
137130961,32767,32767,32767,32767,32767,-76,32767
137134959,32767,32767,32767,32767,32767,32767,32767
137138943,32767,32767,32767,32767,32767,32767,32767
137142943,32767,32767,32767,32767,32767,32767,32767
137146943,32767,32767,32767,32767,-56,32767,32767
137150973,32767,32767,32767,32767,32767,-61,32767
137154943,32767,32767,32767,32767,-36,32767,32767
137158943,32767,32767,32767,32767,32767,32767,32767
137162943,32767,32767,32767,32767,32767,32767,32767
137166943,32767,32767,32767,32767,-53,32767,32767
137170943,32767,32767,32767,32767,32767,-46,32767
137174979,32767,32767,32767,32767,32767,32767,32767
137178943,32767,32767,32767,32767,32767,32767,32767
137182943,32767,32767,32767,32767,32767,32767,32767
137186943,32767,32767,32767,32767,-51,32767,32767
137190943,32767,32767,32767,32767,32767,32767,32767
137194996,32767,32767,32767,32767,32767,-68,32767
137198943,32767,32767,32767,32767,-68,32767,32767
137202955,32767,32767,32767,32767,32767,32767,32767
137206965,32767,32767,-99,32767,-47,32767,32767
137210943,32767,32767,32767,32767,32767,32767,32767
137214960,32767,32767,32767,32767,32767,-52,32767
137218943,32767,32767,32767,32767,32767,32767,32767
137222946,32767,32767,32767,32767,32767,32767,32767
137226993,32767,32767,32767,32767,-45,32767,32767
137230982,32767,32767,32767,32767,32767,32767,32767
137234943,32767,32767,32767,32767,32767,32767,32767
137238943,32767,32767,32767,32767,-65,-77,32767
137242943,32767,32767,32767,32767,32767,32767,32767
137246943,32767,32767,32767,32767,-44,32767,32767
