timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
136041377,0,0.0,0.0,0.0,0.0,1.4181492,3.323168e-05,8.524516e-06,0.0,0.0050304597,-0.0040387046,0.012845771,-0.032710228,0.008307921,0.0021311291,0.0,0.06920128,0.029159728,-0.0025055888,1.5921481,0.0,0.12211585,-0.012845771,0.1269631,0.25416642,0.103684746,0.10458576,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136146146,0,0.0,0.0,0.0,0.0,1.4219269,3.323168e-05,8.524516e-06,0.0,0.0055557615,0.007046378,0.014643235,-0.023979925,0.008307921,0.0021311291,0.0,0.1644928,0.37297744,0.05167827,1.5924076,0.0,0.120639086,-0.014643235,0.12534678,0.25251266,0.10284753,0.10416874,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136242143,0,0.0,0.0,0.0,0.0,1.4255146,3.323168e-05,8.524516e-06,0.0,0.0023322026,0.0037257501,0.01405527,-0.018818492,0.008307921,0.0021311291,0.0,0.086453274,-0.0707221,0.024514208,1.5928396,0.0,0.118887424,-0.01405527,0.12519579,0.25232625,0.102782674,0.10411973,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136346146,0,0.0,0.0,0.0,0.0,1.4292552,3.323168e-05,8.524516e-06,0.0,0.0009136404,-0.004943561,0.013205677,-0.014307966,0.008307921,0.0021311291,0.0,0.01971259,0.2426121,0.02779751,1.5927922,0.0,0.1178906,-0.013205677,0.12556882,0.25269914,0.10295628,0.10421844,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136450143,0,0.0,0.0,0.0,0.0,1.4312024,3.323168e-05,8.524516e-06,0.0,0.00578638,0.0044202805,0.01421281,-0.010323818,0.008307921,0.0021311291,0.0,0.0029250623,0.31095207,-0.017466387,1.5933703,0.0,0.11404526,-0.01421281,0.12597722,0.25309235,0.10316023,0.10432511,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136546143,0,0.0,0.0,0.0,0.0,1.432031,3.323168e-05,8.524516e-06,0.0,0.0025328356,0.0037809894,0.013077872,-0.009982141,0.008307921,0.0021311291,0.0,-0.018153632,0.06914776,-0.030512983,1.594079,0.0,0.11321664,-0.013077872,0.12572238,0.25282395,0.103020325,0.10426142,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136650143,0,0.0,0.0,0.0,0.0,1.4317214,3.323168e-05,8.524516e-06,0.0,0.0027710102,-0.0014547795,0.011820604,-0.0109205935,0.008307921,0.0021311291,0.0,0.11589859,0.2313518,-0.05926082,1.594192,0.0,0.113526225,-0.011820604,0.1261309,0.2532202,0.10322293,0.10436857,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136754154,0,0.0,0.0,0.0,0.0,1.4257709,3.323168e-05,8.524516e-06,0.0,0.0059911204,0.0024523528,0.009702496,-0.017985264,0.008307921,0.0021311291,0.0,-0.04307476,0.22863235,-0.06359601,1.5944444,0.0,0.119476795,-0.009702496,0.1265893,0.253644,0.10346577,0.1044865,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136850943,0,0.0,0.0,0.0,0.0,1.4200481,3.323168e-05,8.524516e-06,0.0,0.001203947,-9.072108e-05,0.0064005097,-0.025213692,0.008307921,0.0021311291,0.0,-0.022631709,0.17952281,-0.052275196,1.5947696,0.0,0.12519956,-0.0064005097,0.12638085,0.25340596,0.10336357,0.10443391,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
136954971,0,0.0,0.0,0.0,0.0,1.416639,3.323168e-05,8.524516e-06,0.0,0.0037551352,0.0044011185,0.00592932,-0.026483567,0.008307921,0.0021311291,0.0,0.077969305,0.31411624,-0.065282345,1.5951794,0.0,0.1286087,-0.00592932,0.12485926,0.25182104,0.10259366,0.104040086,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137058947,0,0.0,0.0,0.0,0.0,1.4159855,3.323168e-05,8.524516e-06,0.0,0.003498225,0.0068197986,0.0045478917,-0.025778428,0.008307921,0.0021311291,0.0,-0.07895263,0.07739798,-0.062314313,1.5958688,0.0,0.12926221,-0.0045478917,0.12541397,0.25233498,0.10290349,0.104174905,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137154943,0,0.0,0.0,0.0,0.0,1.4178976,3.323168e-05,8.524516e-06,0.0,0.0005886089,-0.0002835464,0.0045482526,-0.021528436,0.008307921,0.0021311291,0.0,-0.022378623,0.25517768,-0.04475908,1.5959326,0.0,0.12735009,-0.0045482526,0.12521443,0.2521097,0.102794826,0.10412547,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137258943,0,0.0,0.0,0.0,0.0,1.42114,3.323168e-05,8.524516e-06,0.0,0.0026337707,0.00825067,0.0052922256,-0.015673066,0.008307921,0.0021311291,0.0,-0.029948913,0.19926636,-0.056810748,1.5963001,0.0,0.12410772,-0.0052922256,0.12567021,0.25254524,0.10302827,0.10424595,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137363001,0,0.0,0.0,0.0,0.0,1.4246287,3.323168e-05,8.524516e-06,0.0,-0.0004289706,0.0035201728,0.006159324,-0.010095824,0.008307921,0.0021311291,0.0,-0.05554658,0.14945751,-0.06661533,1.5966736,0.0,0.12061894,-0.006159324,0.12615544,0.25300008,0.10328194,0.104372196,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137459743,0,0.0,0.0,0.0,0.0,1.4288105,3.323168e-05,8.524516e-06,0.0,0.0015003476,0.0054935827,0.007964726,-0.0036655471,0.008307921,0.0021311291,0.0,-0.007748388,0.27544814,-0.0643554,1.596809,0.0,0.12237322,-0.007964726,0.12594259,0.25277367,0.103163935,0.104321726,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137563743,0,0.0,0.0,0.0,0.0,1.4334812,3.323168e-05,8.524516e-06,0.0,0.0032349613,0.011790899,0.009430371,0.0021819326,0.008307921,0.0021311291,0.0,-0.109670304,0.187296,-0.06470709,1.5974553,0.0,0.1178149,-0.009430371,0.12639199,0.2532127,0.10338329,0.10444145,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137667764,0,0.0,0.0,0.0,0.0,1.433841,3.323168e-05,8.524516e-06,0.0,-0.0022262144,0.0014723194,0.0076953894,0.00012532006,0.008307921,0.0021311291,0.0,-0.09299908,0.08340753,-0.035857257,1.5978582,0.0,0.117455125,-0.0076953894,0.12690431,0.25371748,0.103642836,0.10456844,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137763743,0,0.0,0.0,0.0,0.0,1.4341978,3.323168e-05,8.524516e-06,0.0,0.0031220217,0.0056462255,0.007964064,0.0003173653,0.008307921,0.0021311291,0.0,0.0032089618,0.30111238,-0.026961613,1.5978743,0.0,0.11709833,-0.007964064,0.12666164,0.2534823,0.10350263,0.10451226,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137867743,0,0.0,0.0,0.0,0.0,1.4360477,3.323168e-05,8.524516e-06,0.0,0.0024018148,0.0103093395,0.007828843,0.0014736931,0.008307921,0.0021311291,0.0,-0.16922104,0.02739213,-0.061580043,1.5984454,0.0,0.11524844,-0.007828843,0.12704228,0.25388965,0.10367309,0.10461783,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
137971752,0,0.0,0.0,0.0,0.0,1.4391192,3.323168e-05,8.524516e-06,0.0,-0.002895905,0.0019016082,0.008121036,0.004138123,0.008307921,0.0021311291,0.0,-0.07997995,0.19712001,-0.072110906,1.5982101,0.0,0.112176895,-0.008121036,0.1274158,0.25429395,0.103833936,0.10472129,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138068588,0,0.0,0.0,0.0,0.0,1.4414347,3.323168e-05,8.524516e-06,0.0,0.0028604805,0.013433512,0.008875861,0.0063216747,0.008307921,0.0021311291,0.0,0.0319462,0.17573772,0.01765241,1.5985506,0.0,0.109861374,-0.008875861,0.12710312,0.2540226,0.10365108,0.10465039,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138172569,0,0.0,0.0,0.0,0.0,1.4452811,3.323168e-05,8.524516e-06,0.0,0.0038739727,0.0067263767,0.008949773,0.008913678,0.008307921,0.0021311291,0.0,-0.20329249,0.10225073,-0.06250364,1.5990373,0.0,0.114361644,-0.008949773,0.12744205,0.25440708,0.103797525,0.10474625,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138276543,0,0.0,0.0,0.0,0.0,1.4465994,3.323168e-05,8.524516e-06,0.0,-0.0016557506,0.0056412215,0.008429734,0.008368997,0.008307921,0.0021311291,0.0,-0.06228028,0.15166925,0.018404732,1.5994879,0.0,0.11304343,-0.008429734,0.12579736,0.25280607,0.10293608,0.104324855,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138380543,0,0.0,0.0,0.0,0.0,1.4485165,3.323168e-05,8.524516e-06,0.0,0.0068055396,0.015221965,0.0077766203,0.00829131,0.008307921,0.0021311291,0.0,-0.023397684,0.04530552,-0.016724288,1.6000752,0.0,0.11337662,-0.0077766203,0.12616667,0.25320068,0.10312569,0.10442674,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138484543,0,0.0,0.0,0.0,0.0,1.4536225,3.323168e-05,8.524516e-06,0.0,0.0002907297,0.0058133337,0.008217446,0.012286358,0.008307921,0.0021311291,0.0,-0.21506277,-0.06757819,-0.020070065,1.6002613,0.0,0.1129334,-0.008217446,0.12657203,0.25361368,0.10333111,0.10453568,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138581346,0,0.0,0.0,0.0,0.0,1.456239,3.323168e-05,8.524516e-06,0.0,-0.00073480094,0.009614522,0.008294936,0.013219463,0.008307921,0.0021311291,0.0,-0.09195306,0.06380041,-0.023339335,1.5999911,0.0,0.11031687,-0.008294936,0.1263388,0.25337818,0.10321958,0.1044787,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138685382,0,0.0,0.0,0.0,0.0,1.4570178,3.323168e-05,8.524516e-06,0.0,0.0064219255,0.013956066,0.008812599,0.012565232,0.008307921,0.0021311291,0.0,-0.09637297,-0.08377339,-0.0021835912,1.600557,0.0,0.10953808,-0.008812599,0.1267436,0.25379047,0.10343289,0.104587145,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138789343,0,0.0,0.0,0.0,0.0,1.4587771,3.323168e-05,8.524516e-06,0.0,-0.00035410965,0.0050212797,0.0087482175,0.012405687,0.008307921,0.0021311291,0.0,-0.14306815,-0.1643302,0.04065759,1.6011394,0.0,0.108287215,-0.0087482175,0.12520887,0.25223973,0.10265885,0.1041856,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138893343,0,0.0,0.0,0.0,0.0,1.4595362,3.323168e-05,8.524516e-06,0.0,0.0005861344,0.008809874,0.0077681537,0.010498923,0.008307921,0.0021311291,0.0,-0.003231661,-0.04901706,0.028863361,1.6011473,0.0,0.10752809,-0.0077681537,0.12565416,0.25267467,0.10289951,0.10430255,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
138989346,0,0.0,0.0,0.0,0.0,1.4607006,3.323168e-05,8.524516e-06,0.0,0.0059525035,0.016021226,0.008831517,0.011203551,0.008307921,0.0021311291,0.0,-0.029449644,-0.07513513,-0.0038400479,1.6016264,0.0,0.10743773,-0.008831517,0.1254109,0.25243008,0.102776356,0.10424344,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139094143,0,0.0,0.0,0.0,0.0,1.4560586,3.323168e-05,8.524516e-06,0.0,-0.0003971608,0.0038792135,0.0051678456,0.0015841357,0.008307921,0.0021311291,0.0,-0.15365733,-0.3387981,-0.023974484,1.6020792,0.0,0.11207974,-0.0051678456,0.12581754,0.25284776,0.10298338,0.104351655,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139198943,0,0.0,0.0,0.0,0.0,1.4507729,3.323168e-05,8.524516e-06,0.0,0.003424444,0.006497876,0.0036151349,-0.0054500387,0.008307921,0.0021311291,0.0,0.041576494,0.074515454,-0.009697049,1.6019683,0.0,0.11736548,-0.0036151349,0.12624556,0.25330108,0.103199735,0.10445952,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139294993,0,0.0,0.0,0.0,0.0,1.4458529,3.323168e-05,8.524516e-06,0.0,0.004290766,0.01674135,0.0015005072,-0.011859952,0.008307921,0.0021311291,0.0,-0.1226396,-0.253472,0.016825829,1.602819,0.0,0.122285485,-0.0015005072,0.12599207,0.2530511,0.103075095,0.104397684,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139398969,0,0.0,0.0,0.0,0.0,1.4441324,3.323168e-05,8.524516e-06,0.0,-0.0034611572,0.0035565507,-0.0011018894,-0.014820546,0.008307921,0.0021311291,0.0,-0.052352924,-0.25691834,0.030330999,1.6029143,0.0,0.101828456,0.0011018894,0.12648559,0.25354108,0.103341,0.104517944,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139503743,0,0.0,0.0,0.0,0.0,1.4417487,3.323168e-05,8.524516e-06,0.0,0.0056103813,0.0061556655,-0.000605537,-0.015202007,0.008307921,0.0021311291,0.0,0.0767949,-0.076435804,0.046614945,1.6028397,0.0,0.104212165,0.000605537,0.1268769,0.253945,0.10353788,0.10462249,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139607747,0,0.0,0.0,0.0,0.0,1.4388982,3.323168e-05,8.524516e-06,0.0,0.0021933177,0.010749887,-0.00167092,-0.01755094,0.008307921,0.0021311291,0.0,-0.061850294,-0.27129447,0.04883891,1.6035256,0.0,0.10852826,0.00167092,0.1272825,0.25435564,0.1037468,0.10472972,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139703743,0,0.0,0.0,0.0,0.0,1.433933,3.323168e-05,8.524516e-06,0.0,-0.0029631506,0.0032192701,-0.004603388,-0.023484275,0.008307921,0.0021311291,0.0,0.08434799,-0.21662703,0.037312444,1.6037939,0.0,0.11349344,0.004603388,0.12704176,0.25414333,0.10361276,0.10466473,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139807743,0,0.0,0.0,0.0,0.0,1.4327043,3.323168e-05,8.524516e-06,0.0,0.0064896327,0.0076909796,-0.0040024724,-0.021626301,0.008307921,0.0021311291,0.0,0.082248904,-0.1579292,0.04911544,1.6039871,0.0,0.11472213,0.0040024724,0.12740579,0.25453115,0.103790484,0.1047628,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
139911743,0,0.0,0.0,0.0,0.0,1.4320115,3.323168e-05,8.524516e-06,0.0,0.0006959654,0.0068721455,-0.0046539386,-0.020683078,0.008307921,0.0021311291,0.0,-0.05304329,-0.24610282,0.037279848,1.6044024,0.0,0.11541498,0.0046539386,0.12570858,0.2528576,0.10290735,0.10433249,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140007743,0,0.0,0.0,0.0,0.0,1.4313766,3.323168e-05,8.524516e-06,0.0,-0.0016683985,0.004007116,-0.005896185,-0.020485071,0.008307921,0.0021311291,0.0,0.121782325,-0.21521975,0.048268702,1.6046488,0.0,0.116049886,0.005896185,0.12741666,0.2546079,0.103762455,0.104778245,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140111743,0,0.0,0.0,0.0,0.0,1.4301155,3.323168e-05,8.524516e-06,0.0,0.0071381954,0.0073005985,-0.005691928,-0.01947256,0.008307921,0.0021311291,0.0,0.089766964,-0.1786202,0.04415856,1.6050012,0.0,0.117311,0.005691928,0.12772892,0.25496447,0.10390642,0.10486477,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140215752,0,0.0,0.0,0.0,0.0,1.4274237,3.323168e-05,8.524516e-06,0.0,-0.00054661854,0.0037184956,-0.0074568745,-0.021798616,0.008307921,0.0021311291,0.0,-0.027537458,-0.1866291,0.014904445,1.6053332,0.0,0.12000275,0.0074568745,0.12802222,0.2553089,0.10403409,0.104947135,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140312553,0,0.0,0.0,0.0,0.0,1.4274569,3.323168e-05,8.524516e-06,0.0,-0.00017986631,0.004462253,-0.0077338307,-0.019916296,0.008307921,0.0021311291,0.0,0.15653808,-0.17296676,0.048498854,1.6055385,0.0,0.11996961,0.0077338307,0.12558858,0.25292176,0.10276923,0.10432929,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140417343,0,0.0,0.0,0.0,0.0,1.4274731,3.323168e-05,8.524516e-06,0.0,0.006595678,0.0039959303,-0.006761201,-0.016963102,0.008307921,0.0021311291,0.0,0.091454424,-0.15869825,0.027330212,1.6059602,0.0,0.10983276,0.006761201,0.1258941,0.2532658,0.10292105,0.104413785,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140521387,0,0.0,0.0,0.0,0.0,1.4268352,3.323168e-05,8.524516e-06,0.0,-8.3224906e-05,0.0009397166,-0.007169972,-0.016287906,0.008307921,0.0021311291,0.0,0.051410686,-0.11340245,0.051077046,1.6062763,0.0,0.11047065,0.007169972,0.12628183,0.2536824,0.1031261,0.10450965,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140626143,0,0.0,0.0,0.0,0.0,1.4248476,3.323168e-05,8.524516e-06,0.0,0.003256085,0.003361013,-0.007194071,-0.016658869,0.008307921,0.0021311291,0.0,0.21360233,-0.034941353,0.031835265,1.6065322,0.0,0.11245823,0.007194071,0.12664469,0.25408503,0.103312664,0.1045993,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140722149,0,0.0,0.0,0.0,0.0,1.4214644,3.323168e-05,8.524516e-06,0.0,0.0062007015,0.0018319606,-0.008152624,-0.01934807,0.008307921,0.0021311291,0.0,0.072094925,-0.1508737,0.026680239,1.606845,0.0,0.11584139,0.008152624,0.12636703,0.25382897,0.10317658,0.1045232,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140826158,0,0.0,0.0,0.0,0.0,1.422565,3.323168e-05,8.524516e-06,0.0,0.0007638492,-2.0420186e-05,-0.008907369,-0.0169368,0.008307921,0.0021311291,0.0,0.09886422,-0.036883164,0.027518176,1.6071429,0.0,0.11474085,0.008907369,0.12665452,0.25415286,0.103312545,0.104602836,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
140930143,0,0.0,0.0,0.0,0.0,1.424563,3.323168e-05,8.524516e-06,0.0,0.0045399107,0.0029326377,-0.0072010555,-0.011611638,0.008307921,0.0021311291,0.0,0.16880792,0.025460754,0.009096439,1.6074616,0.0,0.1143415,0.0072010555,0.12692598,0.25446686,0.10344299,0.10467846,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141026143,0,0.0,0.0,0.0,0.0,1.4262342,3.323168e-05,8.524516e-06,0.0,0.004935638,0.00040269404,-0.00745262,-0.009114111,0.008307921,0.0021311291,0.0,0.081096634,-0.095958166,0.04164682,1.6079029,0.0,0.11579919,0.00745262,0.12655057,0.25412214,0.103245355,0.10458658,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141130168,0,0.0,0.0,0.0,0.0,1.4308834,3.323168e-05,8.524516e-06,0.0,0.0020109473,-0.0006006297,-0.007832151,-0.0041317767,0.008307921,0.0021311291,0.0,0.0965071,0.043186203,0.0044807717,1.60814,0.0,0.11921334,0.007832151,0.1268127,0.2544259,0.10336896,0.10465985,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141234143,0,0.0,0.0,0.0,0.0,1.4339566,3.323168e-05,8.524516e-06,0.0,0.0051972116,0.0031891847,-0.006779508,9.291421e-05,0.008307921,0.0021311291,0.0,0.15291718,0.043586913,0.018670596,1.6085582,0.0,0.11614013,0.006779508,0.12704164,0.25471008,0.10347232,0.10472561,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141330145,0,0.0,0.0,0.0,0.0,1.43747,3.323168e-05,8.524516e-06,0.0,0.0048114085,-0.0006976699,-0.006349452,0.0036900092,0.008307921,0.0021311291,0.0,0.075769894,-0.04784419,0.008489303,1.608913,0.0,0.11381042,0.006349452,0.12666792,0.25435722,0.10328512,0.10463311,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141434143,0,0.0,0.0,0.0,0.0,1.4402956,3.323168e-05,8.524516e-06,0.0,0.0038987184,-0.0005894546,-0.00716577,0.005025247,0.008307921,0.0021311291,0.0,0.13428973,0.10012061,-0.0024550294,1.6091592,0.0,0.11517823,0.00716577,0.1269727,0.25467515,0.10345211,0.10471432,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141538143,0,0.0,0.0,0.0,0.0,1.4447819,3.323168e-05,8.524516e-06,0.0,0.0061629442,0.0017924578,-0.005893114,0.009783737,0.008307921,0.0021311291,0.0,0.08272939,0.089970745,0.0061625186,1.6094571,0.0,0.11379695,0.005893114,0.12726171,0.25498345,0.10360477,0.10479199,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141642143,0,0.0,0.0,0.0,0.0,1.4478124,3.323168e-05,8.524516e-06,0.0,0.0062172706,-0.0008267791,-0.0063515296,0.010875111,0.008307921,0.0021311291,0.0,0.057439912,0.12061104,-0.034436643,1.6096971,0.0,0.11182284,0.0063515296,0.12759691,0.25531396,0.10379561,0.10487915,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141738143,0,0.0,0.0,0.0,0.0,1.4484807,3.323168e-05,8.524516e-06,0.0,0.0062646167,-0.00046280574,-0.0068770424,0.0095874155,0.008307921,0.0021311291,0.0,0.10699828,0.13943958,-0.015679488,1.6097041,0.0,0.111154556,0.0068770424,0.12723662,0.2549625,0.1036156,0.10478957,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141842146,0,0.0,0.0,0.0,0.0,1.4448447,3.323168e-05,8.524516e-06,0.0,0.0073160296,0.002113335,-0.007938719,0.0036600828,0.008307921,0.0021311291,0.0,0.065283455,0.13398771,-0.0054273847,1.6099359,0.0,0.11479056,0.007938719,0.12555012,0.25323936,0.10277666,0.104353756,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
141946146,0,0.0,0.0,0.0,0.0,1.436773,3.323168e-05,8.524516e-06,0.0,0.006956698,-0.00040458184,-0.0114004705,-0.008146783,0.008307921,0.0021311291,0.0,0.045889337,0.15402757,-0.0479758,1.6100142,0.0,0.12286234,0.0114004705,0.12587443,0.25356266,0.102954574,0.10443993,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142042196,0,0.0,0.0,0.0,0.0,1.4299413,3.323168e-05,8.524516e-06,0.0,0.00770826,0.00014733794,-0.012852096,-0.015441675,0.008307921,0.0021311291,0.0,0.083434895,0.17808363,0.007928894,1.6099596,0.0,0.12969398,0.012852096,0.12557305,0.2532407,0.10281335,0.10436243,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142146177,0,0.0,0.0,0.0,0.0,1.4247178,3.323168e-05,8.524516e-06,0.0,0.0073863724,0.0019821126,-0.014807466,-0.0207573,0.008307921,0.0021311291,0.0,0.022754403,0.16034521,-0.049180686,1.6100404,0.0,0.1349175,0.014807466,0.1259381,0.2535859,0.103020206,0.10445766,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142250177,0,0.0,0.0,0.0,0.0,1.4171625,3.323168e-05,8.524516e-06,0.0,0.007035968,0.001084604,-0.017585142,-0.028475666,0.008307921,0.0021311291,0.0,0.02942793,0.19488223,-0.06803524,1.6100528,0.0,0.14247274,0.017585142,0.12628058,0.25391927,0.103202015,0.10454839,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142346147,0,0.0,0.0,0.0,0.0,1.4119886,3.323168e-05,8.524516e-06,0.0,0.008194045,0.0012669992,-0.017917011,-0.030964559,0.008307921,0.0021311291,0.0,0.0405313,0.20671101,-0.019300146,1.6099652,0.0,0.14764667,0.017917011,0.12597334,0.25359663,0.103053205,0.10447085,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142450943,0,0.0,0.0,0.0,0.0,1.4071515,3.323168e-05,8.524516e-06,0.0,0.007115909,0.0023938701,-0.019191148,-0.033429008,0.008307921,0.0021311291,0.0,-0.012101422,0.19354051,-0.021908494,1.6100636,0.0,0.103188396,0.019191148,0.12631385,0.2539301,0.10323271,0.10456182,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142554958,0,0.0,0.0,0.0,0.0,1.400589,3.323168e-05,8.524516e-06,0.0,0.007334958,0.0019953155,-0.021670036,-0.038606662,0.008307921,0.0021311291,0.0,-0.018228125,0.19948684,-0.03286104,1.6100895,0.0,0.10975087,0.021670036,0.12667719,0.2542781,0.10342543,0.104657434,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142650943,0,0.0,0.0,0.0,0.0,1.3915106,3.323168e-05,8.524516e-06,0.0,0.008644612,0.0024868813,-0.023770086,-0.04562017,0.008307921,0.0021311291,0.0,0.025392352,0.22642654,-0.03837055,1.61006,0.0,0.11882925,0.023770086,0.12646095,0.2540343,0.10333466,0.10459486,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142754946,0,0.0,0.0,0.0,0.0,1.3829135,3.323168e-05,8.524516e-06,0.0,0.0070477007,0.0034358525,-0.026085874,-0.051186897,0.008307921,0.0021311291,0.0,-0.045744095,0.19547418,-0.06398534,1.6101989,0.0,0.12742639,0.026085874,0.12682685,0.25438324,0.10352829,0.104692064,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142858943,0,0.0,0.0,0.0,0.0,1.3760914,3.323168e-05,8.524516e-06,0.0,0.006921211,0.0036091306,-0.027661892,-0.053718593,0.008307921,0.0021311291,0.0,-0.044430606,0.18583833,-0.042118926,1.6102849,0.0,0.1342485,0.027661892,0.12521961,0.2527112,0.10272363,0.10427678,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
142962943,0,0.0,0.0,0.0,0.0,1.37149,3.323168e-05,8.524516e-06,0.0,0.007429713,0.0043281317,-0.02893316,-0.05353578,0.008307921,0.0021311291,0.0,-0.085087545,0.18444516,-0.03582245,1.6103944,0.0,0.13884985,0.02893316,0.12557876,0.2530608,0.102907754,0.10437425,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
143059743,0,0.0,0.0,0.0,0.0,1.3671999,3.323168e-05,8.524516e-06,0.0,0.006989493,0.003074979,-0.029573523,-0.053003315,0.008307921,0.0021311291,0.0,-0.05399934,0.19227381,-0.073861875,1.6104857,0.0,0.14313996,0.029573523,0.12532605,0.25277466,0.10278617,0.10431105,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
143163743,0,0.0,0.0,0.0,0.0,1.362906,3.323168e-05,8.524516e-06,0.0,0.0075542517,0.0038709696,-0.030941524,-0.052779395,0.008307921,0.0021311291,0.0,-0.038600855,0.18335328,-0.027555102,1.610658,0.0,0.14743388,0.030941524,0.12571293,0.25314227,0.10298768,0.10441524,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,1
